W;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
K;40;38
K;11;95
K;79;74
K;32;84
K;59;82
K;18;4
K;83;49
K;3;59
K;46;25
K;60;40
K;7;66
K;77;21
K;13;19
K;93;89
K;100;1
K;11;34
K;92;58
K;77;72
K;100;32
K;76;20
K;1;76
K;92;30
K;67;88
K;75;73
K;6;78
K;44;26
K;41;53
K;41;91
K;59;49
K;88;39
K;36;30
K;86;49
K;83;48
K;56;79
K;99;87
K;88;68
K;75;89
K;88;41
K;49;3
K;100;75
K;27;99
K;86;66
K;96;52
K;66;94
K;83;77
K;36;88
K;51;39
K;67;58
K;37;23
K;45;42
K;23;50
K;98;88
K;46;86
K;12;63
K;10;47
K;64;9
K;27;37
K;54;61
K;53;44
K;53;84
K;83;32
K;57;26
K;69;46
K;6;89
K;68;17
K;18;1
K;10;3
K;40;22
K;94;79
K;79;53
K;6;60
K;68;16
K;35;46
K;8;84
K;71;38
K;54;17
K;29;31
K;92;77
K;25;82
K;83;46
K;30;70
K;24;66
K;84;57
K;9;25
K;23;8
K;90;21
K;63;17
K;99;8
K;47;34
K;17;1
K;50;78
K;80;5
K;58;87
K;62;35
K;9;93
K;23;67
K;57;65
K;92;99
K;74;69
K;27;61
K;26;97
K;46;84
K;67;49
K;97;75
K;89;63
K;85;41
K;82;77
K;54;4
K;47;38
K;55;23
K;98;38
K;44;93
K;80;77
K;36;50
K;90;100
K;2;52
K;32;27
K;53;23
K;95;25
K;72;35
K;41;78
K;33;47
K;91;20
K;3;9
K;81;2
K;87;93
K;57;35
K;65;77
K;27;86
K;51;35
K;21;74
K;22;37
K;74;47
K;41;13
K;78;63
K;93;52
K;16;81
K;36;28
K;69;36
K;39;25
K;25;58
K;66;37
K;98;41
K;51;84
K;85;45
K;47;65
K;82;43
K;40;3
K;68;61
K;71;60
K;63;10
K;62;70
K;77;26
K;45;53
K;4;49
K;77;68
K;4;77
K;58;24
K;19;36
K;86;42
K;23;72
K;8;90
K;37;93
K;11;44
K;51;28
K;14;22
K;92;73
K;26;2
K;10;29
K;19;35
K;79;27
K;48;27
K;55;3
K;14;88
K;72;26
K;75;60
K;47;54
K;45;50
K;21;80
K;86;54
K;4;63
K;87;42
K;60;94
K;98;74
K;5;15
K;81;71
K;21;51
K;81;21
K;49;70
K;83;35
K;16;1
K;11;72
K;76;16
K;46;12
K;54;93
K;71;58
K;87;21
K;95;74
K;19;8
K;56;7
K;23;28
K;45;88
K;67;14
K;52;16
K;99;59
K;88;1
K;61;77
K;69;41
K;73;52
K;81;67
K;40;35
K;72;84
K;50;82
K;67;91
K;87;50
K;96;31
K;54;71
K;63;34
K;11;43
K;38;29
K;51;20
K;68;29
K;5;16
K;47;57
K;54;23
K;40;34
K;58;84
K;30;77
K;28;81
K;52;65
K;100;97
K;44;29
K;43;1
K;23;88
K;13;75
K;48;18
K;54;38
K;13;62
K;61;53
K;72;88
K;51;2
K;4;2
K;43;41
K;54;90
K;72;10
K;18;76
K;55;92
K;27;100
K;52;75
K;38;82
K;58;70
K;68;60
K;68;94
K;29;45
K;56;36
K;66;21
K;22;89
K;51;81
K;64;56
K;77;23
K;63;14
K;82;18
K;31;8
K;92;5
K;95;13
K;49;80
K;67;77
K;95;29
K;28;13
K;90;61
K;85;13
K;15;42
K;59;34
K;23;71
K;63;100
K;82;88
K;88;43
K;57;75
K;81;62
K;79;75
K;53;32
K;91;62
K;37;91
K;77;13
K;44;70
K;98;20
K;13;90
K;87;7
K;96;8
K;18;8
K;96;29
K;47;26
K;16;63
K;48;50
K;82;12
K;11;97
K;67;18
K;97;55
K;70;94
K;32;74
K;50;16
K;73;42
K;60;45
K;96;74
K;6;32
K;4;46
K;88;25
K;47;2
K;38;22
K;46;68
K;47;98
K;39;5
K;85;34
K;3;18
K;7;75
K;3;77
K;33;61
K;7;73
K;98;53
K;64;88
K;91;17
K;100;92
K;74;77
K;79;70
K;25;61
K;91;19
K;29;98
K;51;74
K;40;37
K;28;76
K;35;53
K;77;2
K;71;15
K;3;88
K;64;40
K;99;3
K;71;12
K;69;91
K;2;63
K;60;22
K;26;66
K;32;15
K;21;39
K;58;61
K;91;44
K;1;36
K;4;34
K;50;31
K;73;63
K;66;96
K;25;4
K;63;70
K;100;22
K;37;57
K;74;45
K;96;37
K;47;6
K;76;32
K;26;92
K;73;23
K;82;4
K;78;3
K;92;80
K;30;67
K;67;47
K;70;88
K;58;19
K;57;51
K;59;36
K;52;20
K;21;46
K;72;59
K;15;21
K;61;11
K;73;5
K;49;25
K;2;24
K;44;39
K;58;46
K;65;89
K;35;86
K;20;17
K;74;57
K;68;12
K;9;31
K;15;87
K;44;48
K;1;33
K;80;38
K;8;68
K;25;66
K;3;25
K;63;88
K;17;80
K;86;23
K;16;49
K;22;46
K;60;5
K;91;49
K;96;13
K;56;97
K;1;5
K;81;8
K;86;43
K;27;53
K;65;3
K;95;41
K;43;27
K;4;95
K;7;20
K;30;63
K;74;64
K;53;81
K;11;65
K;89;77
K;83;31
K;37;43
K;99;90
K;78;34
K;92;16
K;96;10
K;43;18
K;11;90
K;22;61
K;98;33
K;61;43
K;63;19
K;75;17
K;47;12
K;31;98
K;49;55
K;50;40
K;27;34
K;10;23
K;94;4
K;39;93
K;18;33
K;76;48
K;9;63
K;21;11
K;54;7
K;87;5
K;56;39
K;87;39
K;95;67
K;37;12
K;60;43
K;42;17
K;89;85
K;20;96
K;35;38
K;2;49
K;11;70
K;76;40
K;55;69
K;31;25
K;99;81
K;1;20
K;74;87
K;9;1
K;35;27
K;66;46
K;77;75
K;12;74
K;28;64
K;49;19
K;52;87
K;41;21
K;78;18
K;100;40
K;36;53
K;9;98
K;92;2
K;72;8
K;31;55
K;28;17
K;27;96
K;83;78
K;7;5
K;87;66
K;89;16
K;42;4
K;33;44
K;63;31
K;84;12
K;34;77
K;93;69
K;51;73
K;10;44
K;31;12
K;21;56
K;65;33
K;22;59
K;89;96
K;99;36
K;59;92
K;96;43
K;8;29
K;76;74
K;49;38
K;80;34
K;37;55
K;33;93
K;80;76
K;68;72
K;66;4
K;2;55
K;67;17
K;80;90
K;95;26
K;5;75
K;77;87
K;3;7
K;38;2
K;42;14
K;44;17
K;80;63
K;22;57
K;46;98
K;60;24
K;64;81
K;61;51
K;35;20
K;99;75
K;31;10
K;33;28
K;18;68
K;42;100
K;100;12
K;58;74
K;100;45
K;3;75
K;69;33
K;71;37
K;37;6
K;67;56
K;24;55
K;84;59
K;40;89
K;2;69
K;97;81
K;48;86
K;97;64
K;53;97
K;94;22
K;35;63
K;49;24
K;88;11
K;41;54
K;56;5
K;6;53
K;83;3
K;57;80
K;87;55
K;19;75
K;82;53
K;76;6
K;36;67
K;14;46
K;67;16
K;46;71
K;91;7
K;24;98
K;84;86
K;48;57
K;10;16
K;78;5
K;23;39
K;91;4
K;59;65
K;65;93
K;87;43
K;37;56
K;16;95
K;70;37
K;54;39
K;42;19
K;7;2
K;57;85
K;39;34
K;67;82
K;18;58
K;35;37
K;23;16
K;55;96
K;82;45
K;92;31
K;55;39
K;33;84
K;74;26
K;58;86
K;57;32
K;7;94
K;35;47
K;61;57
K;25;7
K;72;15
K;10;51
K;22;11
K;44;13
K;33;82
K;23;31
K;65;92
K;42;67
K;5;52
K;17;25
K;78;7
K;24;15
K;72;57
K;35;29
K;45;27
K;31;75
K;14;59
K;33;22
K;63;42
K;57;28
K;94;65
K;94;10
K;16;41
K;67;71
K;85;79
K;77;53
K;99;74
K;47;37
K;66;59
K;9;47
K;31;90
K;73;82
K;41;18
K;96;78
K;36;95
K;82;40
K;55;71
K;55;4
K;24;34
K;10;39
K;91;85
K;49;41
K;22;27
K;19;76
K;6;1
K;19;27
K;99;12
K;15;36
K;38;62
K;57;30
K;38;4
K;10;25
K;27;74
K;20;64
K;81;3
K;31;85
K;54;95
K;37;87
K;6;25
K;81;22
K;62;48
K;15;60
K;48;73
K;11;80
K;64;55
K;92;86
K;34;31
K;47;7
K;45;93
K;43;71
K;22;18
K;80;84
K;25;86
K;88;12
K;45;25
K;48;63
K;5;34
K;18;27
K;83;87
K;26;79
K;28;14
K;53;46
K;74;72
K;11;89
K;2;56
K;15;20
K;97;65
K;2;61
K;66;69
K;6;98
K;54;57
K;54;44
K;31;65
K;7;4
K;91;6
K;34;19
K;39;48
K;9;41
K;53;28
K;29;88
K;81;38
K;81;9
K;41;3
K;36;4
K;66;68
K;74;2
K;25;83
K;96;63
K;79;72
K;98;80
K;80;54
K;36;70
K;43;38
K;18;97
K;40;93
K;41;77
K;56;4
K;88;95
K;29;27
K;66;100
K;23;84
K;68;6
K;33;27
K;13;43
K;7;32
K;87;75
K;16;32
K;67;21
K;35;79
K;2;72
K;61;42
K;56;100
K;28;100
K;73;78
K;76;66
K;25;54
K;74;25
K;72;99
K;4;14
K;4;76
K;52;83
K;22;53
K;62;50
K;29;86
K;8;34
K;56;70
K;70;6
K;57;71
K;69;29
K;84;38
K;25;94
K;89;39
K;78;54
K;57;6
K;47;56
K;27;90
K;42;69
K;62;28
K;23;63
K;10;61
K;37;97
K;3;34
K;8;94
K;83;50
K;34;44
K;76;56
K;31;27
K;40;25
K;64;53
K;1;41
K;91;89
K;41;81
K;33;96
K;82;24
K;100;51
K;85;50
K;49;87
K;8;79
K;27;66
K;17;96
K;71;79
K;30;78
K;94;12
K;4;43
K;94;52
K;75;40
K;84;20
K;64;10
K;88;99
K;97;80
K;46;90
K;71;95
K;28;99
K;60;46
K;39;43
K;17;2
K;29;66
K;97;85
K;56;63
K;23;66
K;81;89
K;89;7
K;82;90
K;29;39
K;39;92
K;85;100
K;63;71
K;76;98
K;1;66
K;78;95
K;47;36
K;35;33
K;50;37
K;25;63
K;63;47
K;67;57
K;39;82
K;78;32
K;97;16
K;20;4
K;34;38
K;21;23
K;8;42
K;27;91
K;43;52
K;51;59
K;74;59
K;52;56
K;37;42
K;63;86
K;92;45
K;37;62
K;65;6
K;3;68
K;74;6
K;85;9
K;68;48
K;92;90
K;76;89
K;56;49
K;78;45
K;44;3
K;81;25
K;32;23
K;84;9
K;82;7
K;63;99
K;60;98
K;41;31
K;54;75
K;97;95
K;23;3
K;96;48
K;7;53
K;24;97
K;14;29
K;70;31
K;28;89
K;21;92
K;33;58
K;73;39
K;36;27
K;12;43
K;46;3
K;82;63
K;44;19
K;62;21
K;66;56
K;64;1
K;98;85
K;98;42
K;10;62
K;4;48
K;59;100
K;32;62
K;31;64
K;81;95
K;76;87
K;89;43
K;34;1
K;99;49
K;93;2
K;30;3
K;4;88
K;18;29
K;78;23
K;65;16
K;21;28
K;6;58
K;83;41
K;10;81
K;93;31
K;74;80
K;77;37
K;75;68
K;54;82
K;30;40
K;72;46
K;30;18
K;37;46
K;90;79
K;83;17
K;74;24
K;94;27
K;32;73
K;23;93
K;58;12
K;93;85
K;22;19
K;15;35
K;65;54
K;57;34
K;72;20
K;38;56
K;69;81
K;42;51
K;58;42
K;12;57
K;72;44
K;14;96
K;10;85
K;27;71
K;23;59
K;100;58
K;77;20
K;68;58
K;77;42
K;84;7
K;15;17
K;20;29
K;82;84
K;40;81
K;50;55
K;71;21
K;10;57
K;80;64
K;94;31
K;50;98
K;99;77
K;52;33
K;99;6
K;2;65
K;39;13
K;23;40
K;43;36
K;29;32
K;78;66
K;72;33
K;2;13
K;60;51
K;98;25
K;27;92
K;18;34
K;46;15
K;98;26
K;86;57
K;50;63
K;61;86
K;30;87
K;52;82
K;27;39
K;98;12
K;57;20
K;52;15
K;100;74
K;87;40
K;70;14
K;87;22
K;10;83
K;34;23
K;82;79
K;22;74
K;84;76
K;95;44
K;100;62
K;30;97
K;23;13
K;51;14
K;100;53
K;65;37
K;12;10
K;79;7
K;41;45
K;5;35
K;16;88
K;60;33
K;30;42
K;6;69
K;52;9
K;5;97
K;54;66
K;30;45
K;43;57
K;38;72
K;43;80
K;48;14
K;78;61
K;86;70
K;20;92
K;59;96
K;13;59
K;6;42
K;68;43
K;20;82
K;21;3
K;87;47
K;31;87
K;75;45
K;53;76
K;55;20
K;4;6
K;75;38
K;45;67
K;75;96
K;70;34
K;49;17
K;33;6
K;87;98
K;85;82
K;76;17
K;94;97
K;83;88
K;27;46
K;30;86
K;84;45
K;24;76
K;16;80
K;82;56
K;84;17
K;38;66
K;92;63
K;82;96
K;66;8
K;68;89
K;89;82
K;3;87
K;18;14
K;73;55
K;8;38
K;71;59
K;2;23
K;91;84
K;63;54
K;10;20
K;19;97
K;76;69
K;79;66
K;16;86
K;2;9
K;67;83
K;34;41
K;55;10
K;62;33
K;40;77
K;40;51
K;17;11
K;11;62
K;64;77
K;99;26
K;9;99
K;72;5
K;89;99
K;42;57
K;54;28
K;34;60
K;48;69
K;57;23
K;94;48
K;57;19
K;26;38
K;64;98
K;92;83
K;89;83
K;15;47
K;25;8
K;75;36
K;19;65
K;7;42
K;82;93
K;28;83
K;36;91
K;92;89
K;35;82
K;22;28
K;16;36
K;5;96
K;67;92
K;94;42
K;21;37
K;34;87
K;20;74
K;39;68
K;26;70
K;88;35
K;94;78
K;32;40
K;5;49
K;30;58
K;50;27
K;3;16
K;29;62
K;74;36
K;27;72
K;83;7
K;83;95
K;4;92
K;18;89
K;60;29
K;3;22
K;13;67
K;95;14
K;50;42
K;93;88
K;45;39
K;93;86
K;36;31
K;23;6
K;30;22
K;49;97
K;22;36
K;98;86
K;48;13
K;14;25
K;62;71
K;47;85
K;44;6
K;88;79
K;70;99
K;44;71
K;36;85
K;96;88
K;15;40
K;81;65
K;30;23
K;91;73
K;45;31
K;43;28
K;3;82
K;29;55
K;76;67
K;61;64
K;98;79
K;41;90
K;74;94
K;100;34
K;45;57
K;6;16
K;100;13
K;20;11
K;29;81
K;94;77
K;40;59
K;61;21
K;8;20
K;50;74
K;84;65
K;73;50
K;14;40
K;69;60
K;92;81
K;20;50
K;55;15
K;85;55
K;64;60
K;85;63
K;51;13
K;18;45
K;16;25
K;30;88
K;48;10
K;92;15
K;45;77
K;40;88
K;40;71
K;74;35
K;32;50
K;63;41
K;36;90
K;81;35
K;16;66
K;7;98
K;76;22
K;65;98
K;92;98
K;69;25
K;68;11
K;14;52
K;60;18
K;21;24
K;41;19
K;62;3
K;7;69
K;39;75
K;16;100
K;1;15
K;60;23
K;59;39
K;72;75
K;71;56
K;36;54
K;88;60
K;69;39
K;100;4
K;82;46
K;93;41
K;95;69
K;31;35
K;48;12
K;19;54
K;61;70
K;67;4
K;70;92
K;55;43
K;34;48
K;54;83
K;72;76
K;42;54
K;94;99
K;98;17
K;18;63
K;58;10
K;9;75
K;87;56
K;23;15
K;76;35
K;57;87
K;77;15
K;57;17
K;14;65
K;86;74
K;26;53
K;39;74
K;64;100
K;16;60
K;88;58
K;44;4
K;26;90
K;37;52
K;93;22
K;90;38
K;21;94
K;77;31
K;72;70
K;80;62
K;45;26
K;40;92
K;15;70
K;44;99
K;76;78
K;24;45
K;88;61
K;80;37
K;19;72
K;68;59
K;97;34
K;14;11
K;21;98
K;6;66
K;62;76
K;68;24
K;67;75
K;57;1
K;83;59
K;89;56
K;31;67
K;92;14
K;48;29
K;97;78
K;43;64
K;21;8
K;9;34
K;27;81
K;32;49
K;33;46
K;72;86
K;4;72
K;53;66
K;24;56
K;34;6
K;20;78
K;7;63
K;83;51
K;3;28
K;45;62
K;9;16
K;80;35
K;50;99
K;60;72
K;62;66
K;84;49
K;3;53
K;64;86
K;33;59
K;52;57
K;27;47
K;53;56
K;82;9
K;32;24
K;40;53
K;47;77
K;16;29
K;33;40
K;95;45
K;74;17
K;87;65
K;70;98
K;53;69
K;98;36
K;96;80
K;28;2
K;76;65
K;29;73
K;76;36
K;88;56
K;81;31
K;56;44
K;91;21
K;8;83
K;3;26
K;98;67
K;26;83
K;10;32
K;10;35
K;76;49
K;11;63
K;30;100
K;33;92
K;13;98
K;56;58
K;48;31
K;24;43
K;21;7
K;44;50
K;20;34
K;32;85
K;91;22
K;87;35
K;67;86
K;16;7
K;19;29
K;18;83
K;98;40
K;54;46
K;62;85
K;63;3
K;26;10
K;5;40
K;7;61
K;14;74
K;17;100
K;32;71
K;86;52
K;17;31
K;78;44
K;100;70
K;28;37
K;5;36
K;68;49
K;57;68
K;4;87
K;78;57
K;65;44
K;59;98
K;16;19
K;57;21
K;45;37
K;78;88
K;86;88
K;100;20
K;38;85
K;44;57
K;56;20
K;24;86
K;60;8
K;38;59
K;81;13
K;28;86
K;84;71
K;88;74
K;8;100
K;84;26
K;23;49
K;33;77
K;39;58
K;12;59
K;92;69
K;81;33
K;56;26
K;55;94
K;71;92
K;15;13
K;66;22
K;90;50
K;72;90
K;9;4
K;22;54
K;83;12
K;71;26
K;25;65
K;38;6
K;26;68
K;58;82
K;82;47
K;8;1
K;55;21
K;99;57
K;45;65
K;56;78
K;11;84
K;49;6
K;96;71
K;36;60
K;30;25
K;10;43
K;93;77
K;85;75
K;74;92
K;35;66
K;9;32
K;45;47
K;33;88
K;39;14
K;6;22
K;40;21
K;55;51
K;13;83
K;19;89
K;72;16
K;9;66
K;3;60
K;12;42
K;80;99
K;29;92
K;45;4
K;68;80
K;67;43
K;49;14
K;81;17
K;61;28
K;72;21
K;10;68
K;58;36
K;79;58
K;81;72
K;48;45
K;5;68
K;83;24
K;90;59
K;71;36
